DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
35528,1.149,30756,0,0,0,0,0,1.20,1.20
35529,1.149,43937,0,0,0,0,0,1.20,1.20
35530,1.149,15999,0,0,0,0,0,1.20,1.20
35531,1.149,10496,0,0,0,0,0,1.20,1.20
35532,1.149,1466,0,0,0,0,0,1.20,1.20
35533,1.097,6163,0,0,0,0,0,1.20,1.20
35534,1.097,4968,0,0,0,0,0,1.20,1.20
35535,1.097,22270,0,0,0,0,0,1.20,1.20
35536,1.097,15585,0,0,0,0,0,1.20,1.20
35537,1.097,22361,0,0,0,0,0,1.20,1.20
35538,1.097,28058,0,0,0,0,0,1.20,1.20
35539,1.097,24518,0,0,0,0,0,1.20,1.20
35540,1.097,19610,0,0,0,0,0,1.20,1.20
35541,1.097,5949,0,0,0,0,0,1.20,1.20
35542,1.097,27081,0,0,0,0,0,1.20,1.20
35543,1.171,13369,0,0,0,0,0,1.20,1.20
35544,1.171,1432,0,0,0,0,0,1.20,1.20
35545,1.171,17963,0,0,0,0,0,1.20,1.20
35546,1.171,31246,0,0,0,0,0,1.20,1.20
35547,1.171,41679,0,0,0,0,0,1.20,1.20
35548,1.171,9772,0,0,0,0,0,1.20,1.20
35549,1.171,28727,0,0,0,0,0,1.20,1.20
35550,1.171,14217,0,0,0,0,0,1.20,1.20
35551,1.171,19415,0,0,0,0,0,1.20,1.20
35552,1.171,25917,0,0,0,0,0,1.20,1.20
35553,1.137,37907,0,0,0,0,0,1.20,1.20
35554,1.137,27362,0,0,0,0,0,1.20,1.20
35555,1.137,15470,0,0,0,0,0,1.20,1.20
35556,1.137,27280,0,0,0,0,0,1.20,1.20
35557,1.137,28402,0,0,0,0,0,1.20,1.20
35558,1.137,40159,0,0,0,0,0,1.20,1.20
35559,1.137,33179,0,0,0,0,0,1.20,1.20
35560,1.137,34039,0,0,0,0,0,1.20,1.20
35561,1.137,4008,0,0,0,0,0,1.20,1.20
35562,1.137,38082,0,0,0,0,0,1.20,1.20
35563,1.137,13747,0,0,0,0,0,1.20,1.20
35564,1.137,41255,0,0,0,0,0,1.20,1.20
35565,1.141,33786,0,0,0,0,0,1.20,1.20
35566,1.141,34573,0,0,0,0,0,1.20,1.20
35567,1.141,9737,0,0,0,0,0,1.20,1.20
35568,1.141,8042,0,0,0,0,0,1.20,1.20
35569,1.141,21404,0,0,0,0,0,1.20,1.20
35570,1.141,36567,0,0,0,0,0,1.20,1.20
35571,1.141,6263,0,0,0,0,0,1.20,1.20
35572,1.141,25988,0,0,0,0,0,1.20,1.20
35573,1.141,20852,0,0,0,0,0,1.20,1.20
35574,1.141,9070,0,0,0,0,0,1.20,1.20
35575,1.141,27078,0,0,0,0,0,1.20,1.20
35576,1.141,34475,0,0,0,0,0,1.20,1.20
35577,1.141,23422,0,0,0,0,0,1.20,1.20
35578,1.130,24929,0,0,0,0,0,1.20,1.20
35579,1.130,5730,0,0,0,0,0,1.20,1.20
35580,1.130,1342,0,0,0,0,0,1.20,1.20
35581,1.130,10758,0,0,0,0,0,1.20,1.20
35582,1.130,18576,0,0,0,0,0,1.20,1.20
35583,1.130,7840,0,0,0,0,0,1.20,1.20
35584,1.130,8584,0,0,0,0,0,1.20,1.20
35585,1.130,8740,0,0,0,0,0,1.20,1.20
35586,1.130,13229,0,0,0,0,0,1.20,1.20
35587,1.130,15243,0,0,0,0,0,1.20,1.20
35588,1.119,2970,0,0,0,0,0,1.20,1.20
35589,1.119,20224,0,0,0,0,0,1.20,1.20
35590,1.119,4421,0,0,0,0,0,1.20,1.20
35591,1.119,33945,0,0,0,0,0,1.20,1.20
35592,1.119,6602,0,0,0,0,0,1.20,1.20
35593,1.119,42355,0,0,0,0,0,1.20,1.20
35594,1.119,37688,0,0,0,0,0,1.20,1.20
35595,1.119,2559,0,0,0,0,0,1.20,1.20
35596,1.119,7610,0,0,0,0,0,1.20,1.20
35597,1.119,1763,0,0,0,0,0,1.20,1.20
35598,1.142,32714,0,0,0,0,0,1.20,1.20
35599,1.142,44311,0,0,0,0,0,1.20,1.20
35600,1.142,43587,0,0,0,0,0,1.20,1.20
35601,1.142,22645,0,0,0,0,0,1.20,1.20
35602,1.142,23492,0,0,0,0,0,1.20,1.20
35603,1.142,44376,0,0,0,0,0,1.20,1.20
35604,1.142,36114,0,0,0,0,0,1.20,1.20
35605,1.142,30037,0,0,0,0,0,1.20,1.20
35606,1.142,40910,0,0,0,0,0,1.20,1.20
35607,1.142,31346,0,0,0,0,0,1.20,1.20
35608,1.191,5171,0,0,0,0,0,1.20,1.20
35609,1.191,13884,0,0,0,0,0,1.20,1.20
35610,1.191,13380,0,0,0,0,0,1.20,1.20
35611,1.191,17224,0,0,0,0,0,1.20,1.20
35612,1.191,25026,0,0,0,0,0,1.20,1.20
35613,1.191,25990,0,0,0,0,0,1.20,1.20
35614,1.191,15855,0,0,0,0,0,1.20,1.20
35615,1.191,33967,0,0,0,0,0,1.20,1.20
35616,1.191,11867,0,0,0,0,0,1.20,1.20
35617,1.185,32387,0,0,0,0,0,1.20,1.20
35618,1.185,42666,0,0,0,0,0,1.20,1.20
35619,1.185,43493,0,0,0,0,0,1.20,1.20
35620,1.185,29752,0,0,0,0,0,1.20,1.20
35621,1.185,18185,0,0,0,0,0,1.20,1.20
35622,1.185,11267,0,0,0,0,0,1.20,1.20
35623,1.185,34283,0,0,0,0,0,1.20,1.20
35624,1.185,40309,0,0,0,0,0,1.20,1.20
35625,1.185,27329,0,0,0,0,0,1.20,1.20
35626,1.122,39408,0,0,0,0,0,1.20,1.20
35627,1.122,29763,0,0,0,0,0,1.20,1.20
35628,1.122,23230,0,0,0,0,0,1.20,1.20
35629,1.122,9954,0,0,0,0,0,1.20,1.20
35630,1.122,24170,0,0,0,0,0,1.20,1.20
35631,1.122,36720,0,0,0,0,0,1.20,1.20
35632,1.122,25427,0,0,0,0,0,1.20,1.20
35633,1.122,39050,0,0,0,0,0,1.20,1.20
35634,1.122,10640,0,0,0,0,0,1.20,1.20
35635,1.160,38166,0,0,0,0,0,1.20,1.20
35636,1.160,39935,0,0,0,0,0,1.20,1.20
35637,1.160,37093,0,0,0,0,0,1.20,1.20
35638,1.160,13770,0,0,0,0,0,1.20,1.20
35639,1.160,33788,0,0,0,0,0,1.20,1.20
35640,1.160,35122,0,0,0,0,0,1.20,1.20
35641,1.160,25219,0,0,0,0,0,1.20,1.20
35642,1.067,39827,0,0,0,0,0,1.20,1.20
35643,1.067,28346,0,0,0,0,0,1.20,1.20
35644,1.067,24666,0,0,0,0,0,1.20,1.20
35645,1.067,5397,0,0,0,0,0,1.20,1.20
35646,1.067,14752,0,0,0,0,0,1.20,1.20
35647,1.067,1609,0,0,0,0,0,1.20,1.20
35648,1.067,16146,0,0,0,0,0,1.20,1.20
35649,1.079,23559,0,0,0,0,0,1.20,1.20
35650,1.079,30859,0,0,0,0,0,1.20,1.20
35651,1.079,34173,0,0,0,0,0,1.20,1.20
35652,1.079,30678,0,0,0,0,0,1.20,1.20
35653,1.079,7105,0,0,0,0,0,1.20,1.20
35654,1.079,26811,0,0,0,0,0,1.20,1.20
35655,1.079,23614,0,0,0,0,0,1.20,1.20
35656,1.079,7090,0,0,0,0,0,1.20,1.20
35657,1.173,39176,0,0,0,0,0,1.20,1.20
35658,1.173,30935,0,0,0,0,0,1.20,1.20
35659,1.173,25263,0,0,0,0,0,1.20,1.20
35660,1.173,35968,0,0,0,0,0,1.20,1.20
35661,1.173,19719,0,0,0,0,0,1.20,1.20
35662,1.173,25027,0,0,0,0,0,1.20,1.20
35663,1.173,36667,0,0,0,0,0,1.20,1.20
35664,1.145,38825,0,0,0,0,0,1.20,1.20
35665,1.145,11672,0,0,0,0,0,1.20,1.20
35666,1.145,21258,0,0,0,0,0,1.20,1.20
35667,1.145,12129,0,0,0,0,0,1.20,1.20
35668,1.145,36012,0,0,0,0,0,1.20,1.20
35669,1.145,40472,0,0,0,0,0,1.20,1.20
35670,1.145,15178,0,0,0,0,0,1.20,1.20
35671,1.145,33999,0,0,0,0,0,1.20,1.20
35672,1.145,19622,0,0,0,0,0,1.20,1.20
35673,1.145,42798,0,0,0,0,0,1.20,1.20
35674,1.145,13396,0,0,0,0,0,1.20,1.20
35675,1.145,33763,0,0,0,0,0,1.20,1.20
35676,1.145,33117,0,0,0,0,0,1.20,1.20
35677,1.029,16065,0,0,0,0,0,1.20,1.20
35678,1.029,42283,0,0,0,0,0,1.20,1.20
35679,1.029,31303,0,0,0,0,0,1.20,1.20
35680,1.029,25243,0,0,0,0,0,1.20,1.20
35681,1.185,16009,0,0,0,0,0,1.20,1.20
35682,1.185,37430,0,0,0,0,0,1.20,1.20
35683,1.185,39365,0,0,0,0,0,1.20,1.20
35684,1.185,30893,0,0,0,0,0,1.20,1.20
35685,1.185,19893,0,0,0,0,0,1.20,1.20
35686,1.185,11288,0,0,0,0,0,1.20,1.20
35687,1.185,8474,0,0,0,0,0,1.20,1.20
35688,1.185,14208,0,0,0,0,0,1.20,1.20
35689,1.185,16224,0,0,0,0,0,1.20,1.20
35690,1.004,28561,0,0,0,0,0,1.20,1.20
35691,1.004,23108,0,0,0,0,0,1.20,1.20
35692,1.115,627,0,0,0,0,0,1.20,1.20
35693,1.115,14439,0,0,0,0,0,1.20,1.20
35694,1.115,42955,0,0,0,0,0,1.20,1.20
35695,1.115,40930,0,0,0,0,0,1.20,1.20
35696,1.115,1631,0,0,0,0,0,1.20,1.20
35697,1.115,27421,0,0,0,0,0,1.20,1.20
35698,1.115,29592,0,0,0,0,0,1.20,1.20
35699,1.115,27097,0,0,0,0,0,1.20,1.20
35700,1.115,36254,0,0,0,0,0,1.20,1.20
35701,1.115,3470,0,0,0,0,0,1.20,1.20
35702,1.115,26628,0,0,0,0,0,1.20,1.20
35703,1.115,38305,0,0,0,0,0,1.20,1.20
35704,1.115,24533,0,0,0,0,0,1.20,1.20
35705,1.150,10285,0,0,0,0,0,1.20,1.20
35706,1.150,25600,0,0,0,0,0,1.20,1.20
35707,1.150,39670,0,0,0,0,0,1.20,1.20
35708,1.150,32084,0,0,0,0,0,1.20,1.20
35709,1.150,16468,0,0,0,0,0,1.20,1.20
35710,1.150,9443,0,0,0,0,0,1.20,1.20
35711,1.150,20177,0,0,0,0,0,1.20,1.20
35712,1.150,2017,0,0,0,0,0,1.20,1.20
35713,1.150,10388,0,0,0,0,0,1.20,1.20
35714,1.154,25420,0,0,0,0,0,1.20,1.20
35715,1.154,6697,0,0,0,0,0,1.20,1.20
35716,1.154,259,0,0,0,0,0,1.20,1.20
35717,1.154,38579,0,0,0,0,0,1.20,1.20
35718,1.154,17716,0,0,0,0,0,1.20,1.20
35719,1.154,27152,0,0,0,0,0,1.20,1.20
35720,1.154,7954,0,0,0,0,0,1.20,1.20
35721,1.154,14335,0,0,0,0,0,1.20,1.20
35722,1.154,44235,0,0,0,0,0,1.20,1.20
35723,1.154,2077,0,0,0,0,0,1.20,1.20
35724,1.154,6112,0,0,0,0,0,1.20,1.20
35725,1.154,7734,0,0,0,0,0,1.20,1.20
35726,1.154,18175,0,0,0,0,0,1.20,1.20
35727,1.154,41985,0,0,0,0,0,1.20,1.20
35728,1.132,42620,0,0,0,0,0,1.20,1.20
35729,1.132,6185,0,0,0,0,0,1.20,1.20
35730,1.132,19774,0,0,0,0,0,1.20,1.20
35731,1.132,21280,0,0,0,0,0,1.20,1.20
35732,1.132,217,0,0,0,0,0,1.20,1.20
35733,1.132,44134,0,0,0,0,0,1.20,1.20
35734,1.132,28819,0,0,0,0,0,1.20,1.20
35735,1.132,1224,0,0,0,0,0,1.20,1.20
35736,1.132,26313,0,0,0,0,0,1.20,1.20
35737,1.132,2497,0,0,0,0,0,1.20,1.20
35738,1.132,2807,0,0,0,0,0,1.20,1.20
35739,1.132,12017,0,0,0,0,0,1.20,1.20
35740,1.115,30783,0,0,0,0,0,1.20,1.20
35741,1.115,28340,0,0,0,0,0,1.20,1.20
35742,1.115,1922,0,0,0,0,0,1.20,1.20
35743,1.115,31275,0,0,0,0,0,1.20,1.20
35744,1.115,26980,0,0,0,0,0,1.20,1.20
35745,1.115,36920,0,0,0,0,0,1.20,1.20
35746,1.115,24023,0,0,0,0,0,1.20,1.20
35747,1.115,22650,0,0,0,0,0,1.20,1.20
35748,1.115,29089,0,0,0,0,0,1.20,1.20
35749,1.179,32966,0,0,0,0,0,1.20,1.20
35750,1.179,40172,0,0,0,0,0,1.20,1.20
35751,1.179,10891,0,0,0,0,0,1.20,1.20
35752,1.179,25800,0,0,0,0,0,1.20,1.20
35753,1.179,12759,0,0,0,0,0,1.20,1.20
35754,1.179,12042,0,0,0,0,0,1.20,1.20
35755,1.179,29577,0,0,0,0,0,1.20,1.20
35756,1.179,24327,0,0,0,0,0,1.20,1.20
35757,1.179,22219,0,0,0,0,0,1.20,1.20
35758,1.179,24927,0,0,0,0,0,1.20,1.20
35759,1.179,16520,0,0,0,0,0,1.20,1.20
35760,1.059,32538,0,0,0,0,0,1.20,1.20
35761,1.059,37602,0,0,0,0,0,1.20,1.20
35762,1.059,9950,0,0,0,0,0,1.20,1.20
35763,1.059,23003,0,0,0,0,0,1.20,1.20
35764,1.059,19612,0,0,0,0,0,1.20,1.20
35765,1.059,13509,0,0,0,0,0,1.20,1.20
35766,1.059,43386,0,0,0,0,0,1.20,1.20
35767,1.059,13132,0,0,0,0,0,1.20,1.20
35768,1.128,33012,0,0,0,0,0,1.20,1.20
35769,1.128,6184,0,0,0,0,0,1.20,1.20
35770,1.128,34718,0,0,0,0,0,1.20,1.20
35771,1.128,3726,0,0,0,0,0,1.20,1.20
35772,1.128,29255,0,0,0,0,0,1.20,1.20
35773,1.128,41001,0,0,0,0,0,1.20,1.20
35774,1.128,26582,0,0,0,0,0,1.20,1.20
35775,1.128,18543,0,0,0,0,0,1.20,1.20
35776,1.135,27915,0,0,0,0,0,1.20,1.20
35777,1.135,17991,0,0,0,0,0,1.20,1.20
35778,1.135,33722,0,0,0,0,0,1.20,1.20
35779,1.135,37905,0,0,0,0,0,1.20,1.20
35780,1.135,20636,0,0,0,0,0,1.20,1.20
35781,1.135,33618,0,0,0,0,0,1.20,1.20
35782,1.135,8471,0,0,0,0,0,1.20,1.20
35783,1.135,4797,0,0,0,0,0,1.20,1.20
35784,1.135,21799,0,0,0,0,0,1.20,1.20
35785,1.135,33670,0,0,0,0,0,1.20,1.20
35786,1.135,35009,0,0,0,0,0,1.20,1.20
35787,1.135,20058,0,0,0,0,0,1.20,1.20
35788,1.135,20790,0,0,0,0,0,1.20,1.20
35789,1.135,34812,0,0,0,0,0,1.20,1.20
35790,1.135,33605,0,0,0,0,0,1.20,1.20
35791,1.185,38911,0,0,0,0,0,1.20,1.20
35792,1.185,17180,0,0,0,0,0,1.20,1.20
35793,1.185,20654,0,0,0,0,0,1.20,1.20
35794,1.185,8111,0,0,0,0,0,1.20,1.20
35795,1.185,44007,0,0,0,0,0,1.20,1.20
35796,1.185,29122,0,0,0,0,0,1.20,1.20
35797,1.185,44155,0,0,0,0,0,1.20,1.20
35798,1.185,18869,0,0,0,0,0,1.20,1.20
35799,1.185,10808,0,0,0,0,0,1.20,1.20
35800,1.185,30324,0,0,0,0,0,1.20,1.20
35801,1.185,23866,0,0,0,0,0,1.20,1.20
35802,1.185,37566,0,0,0,0,0,1.20,1.20
35803,1.185,12859,0,0,0,0,0,1.20,1.20
35804,1.185,9339,0,0,0,0,0,1.20,1.20
35805,1.185,42459,0,0,0,0,0,1.20,1.20
35806,1.185,28445,0,0,0,0,0,1.20,1.20
35807,1.185,28444,0,0,0,0,0,1.20,1.20
35808,1.185,22743,0,0,0,0,0,1.20,1.20
35809,1.185,4786,0,0,0,0,0,1.20,1.20
35810,1.185,17192,0,0,0,0,0,1.20,1.20
35811,1.185,13287,0,0,0,0,0,1.20,1.20
35812,1.185,15168,0,0,0,0,0,1.20,1.20
35813,1.160,26851,0,0,0,0,0,1.20,1.20
35814,1.160,39961,0,0,0,0,0,1.20,1.20
35815,1.160,38605,0,0,0,0,0,1.20,1.20
35816,1.160,10352,0,0,0,0,0,1.20,1.20
35817,1.160,13215,0,0,0,0,0,1.20,1.20
35818,1.160,32418,0,0,0,0,0,1.20,1.20
35819,1.160,25486,0,0,0,0,0,1.20,1.20
35820,1.160,3020,0,0,0,0,0,1.20,1.20
35821,1.160,36097,0,0,0,0,0,1.20,1.20
35822,1.160,33106,0,0,0,0,0,1.20,1.20
35823,1.160,44050,0,0,0,0,0,1.20,1.20
35824,1.160,13473,0,0,0,0,0,1.20,1.20
35825,1.160,30657,0,0,0,0,0,1.20,1.20
35826,1.160,13040,0,0,0,0,0,1.20,1.20
35827,1.160,41080,0,0,0,0,0,1.20,1.20
35828,1.160,38239,0,0,0,0,0,1.20,1.20
35829,1.160,10849,0,0,0,0,0,1.20,1.20
35830,1.160,29756,0,0,0,0,0,1.20,1.20
35831,1.160,12664,0,0,0,0,0,1.20,1.20
35832,1.160,44040,0,0,0,0,0,1.20,1.20
35833,1.160,2136,0,0,0,0,0,1.20,1.20
35834,1.160,23543,0,0,0,0,0,1.20,1.20
35835,1.160,34526,0,0,0,0,0,1.20,1.20
35836,1.107,30982,0,0,0,0,0,1.20,1.20
35837,1.107,42423,0,0,0,0,0,1.20,1.20
35838,1.107,2406,0,0,0,0,0,1.20,1.20
35839,1.107,38331,0,0,0,0,0,1.20,1.20
35840,1.107,30685,0,0,0,0,0,1.20,1.20
35841,1.107,15153,0,0,0,0,0,1.20,1.20
35842,1.107,16444,0,0,0,0,0,1.20,1.20
35843,1.160,4991,0,0,0,0,0,1.20,1.20
35844,1.160,43926,0,0,0,0,0,1.20,1.20
35845,1.160,9134,0,0,0,0,0,1.20,1.20
35846,1.160,15314,0,0,0,0,0,1.20,1.20
35847,1.160,31894,0,0,0,0,0,1.20,1.20
35848,1.160,34194,0,0,0,0,0,1.20,1.20
35849,1.160,25599,0,0,0,0,0,1.20,1.20
35850,1.160,38028,0,0,0,0,0,1.20,1.20
35851,1.160,24300,0,0,0,0,0,1.20,1.20
35852,1.160,3254,0,0,0,0,0,1.20,1.20
35853,1.160,30997,0,0,0,0,0,1.20,1.20
35854,1.160,21942,0,0,0,0,0,1.20,1.20
35855,0.918,33658,0,0,0,0,0,1.20,1.20
35856,0.918,27819,0,0,0,0,0,1.20,1.20
35857,0.918,22757,0,0,0,0,0,1.20,1.20
35858,0.918,24728,0,0,0,0,0,1.20,1.20
35859,0.947,20791,0,0,0,0,0,1.20,1.20
35860,0.947,4126,0,0,0,0,0,1.20,1.20
35861,0.947,3719,0,0,0,0,0,1.20,1.20
35862,1.024,24804,0,0,0,0,0,1.20,1.20
35863,1.024,40929,0,0,0,0,0,1.20,1.20
35864,1.024,14705,0,0,0,0,0,1.20,1.20
35865,1.024,32741,0,0,0,0,0,1.20,1.20
35866,0.909,27146,0,0,0,0,0,1.20,1.20
35867,0.909,14269,0,0,0,0,0,1.20,1.20
35868,0.909,32997,0,0,0,0,0,1.20,1.20
35869,0.909,41825,0,0,0,0,0,1.20,1.20
35870,1.094,6545,0,0,0,0,0,1.20,1.20
35871,1.094,38341,0,0,0,0,0,1.20,1.20
35872,1.094,17480,0,0,0,0,0,1.20,1.20
35873,1.068,11170,0,0,0,0,0,1.20,1.20
35874,1.068,36761,0,0,0,0,0,1.20,1.20
35875,1.068,26380,0,0,0,0,0,1.20,1.20
35876,1.007,27046,0,0,0,0,0,1.20,1.20
35877,1.007,33601,0,0,0,0,0,1.20,1.20
35878,1.007,293,0,0,0,0,0,1.20,1.20
35879,1.007,24277,0,0,0,0,0,1.20,1.20
35880,0.920,6230,0,0,0,0,0,1.20,1.20
35881,0.920,23426,0,0,0,0,0,1.20,1.20
35882,0.920,36161,0,0,0,0,0,1.20,1.20
35883,0.920,19195,0,0,0,0,0,1.20,1.20
35884,0.911,6356,0,0,0,0,0,1.20,1.20
35885,0.911,21774,0,0,0,0,0,1.20,1.20
35886,0.911,39413,0,0,0,0,0,1.20,1.20
35887,0.911,40851,0,0,0,0,0,1.20,1.20
35888,0.907,21285,0,0,0,0,0,1.20,1.20
35889,0.907,14016,0,0,0,0,0,1.20,1.20
35890,0.907,4424,0,0,0,0,0,1.20,1.20
35891,0.907,14800,0,0,0,0,0,1.20,1.20
35892,1.091,14884,0,0,0,0,0,1.20,1.20
35893,1.091,20808,0,0,0,0,0,1.20,1.20
35894,1.091,15716,0,0,0,0,0,1.20,1.20
35895,1.091,34693,0,0,0,0,0,1.20,1.20
35896,1.091,33355,0,0,0,0,0,1.20,1.20
35897,1.168,3461,0,0,0,0,0,1.20,1.20
35898,1.168,33547,0,0,0,0,0,1.20,1.20
35899,1.168,41777,0,0,0,0,0,1.20,1.20
35900,1.168,8197,0,0,0,0,0,1.20,1.20
35901,1.168,6531,0,0,0,0,0,1.20,1.20
35902,1.160,3368,0,0,0,0,0,1.20,1.20
35903,1.160,18271,0,0,0,0,0,1.20,1.20
35904,1.160,32001,0,0,0,0,0,1.20,1.20
35905,1.160,10835,0,0,0,0,0,1.20,1.20
35906,1.160,13196,0,0,0,0,0,1.20,1.20
35907,1.160,25680,0,0,0,0,0,1.20,1.20
35908,1.160,13620,0,0,0,0,0,1.20,1.20
35909,1.160,41995,0,0,0,0,0,1.20,1.20
35910,1.160,24801,0,0,0,0,0,1.20,1.20
35911,1.160,22750,0,0,0,0,0,1.20,1.20
35912,1.160,2475,0,0,0,0,0,1.20,1.20
35913,1.160,42851,0,0,0,0,0,1.20,1.20
35914,1.160,11842,0,0,0,0,0,1.20,1.20
35915,1.160,9337,0,0,0,0,0,1.20,1.20
35916,1.160,28692,0,0,0,0,0,1.20,1.20
35917,1.160,142,0,0,0,0,0,1.20,1.20
35918,1.186,26971,0,0,0,0,0,1.20,1.20
35919,1.186,13636,0,0,0,0,0,1.20,1.20
35920,1.186,20497,0,0,0,0,0,1.20,1.20
35921,1.186,41915,0,0,0,0,0,1.20,1.20
35922,1.186,41268,0,0,0,0,0,1.20,1.20
35923,1.186,31102,0,0,0,0,0,1.20,1.20
35924,1.186,27530,0,0,0,0,0,1.20,1.20
35925,1.186,25320,0,0,0,0,0,1.20,1.20
35926,1.186,29524,0,0,0,0,0,1.20,1.20
35927,1.186,43582,0,0,0,0,0,1.20,1.20
35928,1.186,2171,0,0,0,0,0,1.20,1.20
35929,1.186,37789,0,0,0,0,0,1.20,1.20
35930,1.186,41050,0,0,0,0,0,1.20,1.20
35931,1.186,9170,0,0,0,0,0,1.20,1.20
35932,1.186,4960,0,0,0,0,0,1.20,1.20
35933,1.186,13446,0,0,0,0,0,1.20,1.20
35934,1.186,5790,0,0,0,0,0,1.20,1.20
35935,1.186,29649,0,0,0,0,0,1.20,1.20
35936,1.078,30795,0,0,0,0,0,1.20,1.20
35937,1.078,33619,0,0,0,0,0,1.20,1.20
35938,1.078,18908,0,0,0,0,0,1.20,1.20
35939,1.078,38148,0,0,0,0,0,1.20,1.20
35940,1.093,37712,0,0,0,0,0,1.20,1.20
35941,1.093,11964,0,0,0,0,0,1.20,1.20
35942,1.093,43460,0,0,0,0,0,1.20,1.20
35943,1.093,21047,0,0,0,0,0,1.20,1.20
35944,0.838,18475,0,0,0,0,0,1.20,1.20
35945,0.838,19177,0,0,0,0,0,1.20,1.20
35946,0.838,28510,0,0,0,0,0,1.20,1.20
35947,0.776,29374,0,0,0,0,0,1.20,1.20
35948,0.776,24680,0,0,0,0,0,1.20,1.20
35949,0.929,7804,0,0,0,0,0,1.20,1.20
35950,0.929,16299,0,0,0,0,0,1.20,1.20
35951,0.882,20519,0,0,0,0,0,1.20,1.20
35952,0.882,3950,0,0,0,0,0,1.20,1.20
35953,0.825,25363,0,0,0,0,0,1.20,1.20
35954,0.825,30312,0,0,0,0,0,1.20,1.20
35955,1.124,29354,0,0,0,0,0,1.20,1.20
35956,1.124,26742,0,0,0,0,0,1.20,1.20
35957,1.034,25873,0,0,0,0,0,1.20,1.20
35958,1.034,29749,0,0,0,0,0,1.20,1.20
35959,1.060,37215,0,0,0,0,0,1.20,1.20
35960,1.060,5229,0,0,0,0,0,1.20,1.20
35961,1.060,25378,0,0,0,0,0,1.20,1.20
35962,1.060,42339,0,0,0,0,0,1.20,1.20
35963,1.186,10180,0,0,0,0,0,1.20,1.20
35964,1.186,27033,0,0,0,0,0,1.20,1.20
35965,1.186,208,0,0,0,0,0,1.20,1.20
35966,1.186,36465,0,0,0,0,0,1.20,1.20
35967,1.186,17240,0,0,0,0,0,1.20,1.20
35968,1.186,39725,0,0,0,0,0,1.20,1.20
35969,1.186,5936,0,0,0,0,0,1.20,1.20
35970,1.186,22742,0,0,0,0,0,1.20,1.20
35971,1.186,8953,0,0,0,0,0,1.20,1.20
35972,1.186,745,0,0,0,0,0,1.20,1.20
35973,1.196,5804,0,0,0,0,0,1.20,1.20
35974,1.196,28126,0,0,0,0,0,1.20,1.20
35975,1.196,10956,0,0,0,0,0,1.20,1.20
35976,1.196,19760,0,0,0,0,0,1.20,1.20
35977,1.196,32537,0,0,0,0,0,1.20,1.20
35978,1.196,9232,0,0,0,0,0,1.20,1.20
35979,1.196,38558,0,0,0,0,0,1.20,1.20
35980,1.196,12650,0,0,0,0,0,1.20,1.20
35981,1.196,855,0,0,0,0,0,1.20,1.20
35982,1.196,23330,0,0,0,0,0,1.20,1.20
35983,1.196,27609,0,0,0,0,0,1.20,1.20
35984,1.145,10021,0,0,0,0,0,1.20,1.20
35985,1.145,20417,0,0,0,0,0,1.20,1.20
35986,1.145,19450,0,0,0,0,0,1.20,1.20
35987,1.145,23522,0,0,0,0,0,1.20,1.20
35988,1.145,14604,0,0,0,0,0,1.20,1.20
35989,1.145,37494,0,0,0,0,0,1.20,1.20
35990,1.145,34722,0,0,0,0,0,1.20,1.20
35991,1.145,39522,0,0,0,0,0,1.20,1.20
35992,1.145,17468,0,0,0,0,0,1.20,1.20
35993,1.145,7082,0,0,0,0,0,1.20,1.20
35994,1.145,41373,0,0,0,0,0,1.20,1.20
35995,1.145,13335,0,0,0,0,0,1.20,1.20
35996,1.175,29059,0,0,0,0,0,1.20,1.20
35997,1.175,43261,0,0,0,0,0,1.20,1.20
35998,1.175,200,0,0,0,0,0,1.20,1.20
35999,1.175,15777,0,0,0,0,0,1.20,1.20
36000,1.175,20956,0,0,0,0,0,1.20,1.20
36001,1.175,27173,0,0,0,0,0,1.20,1.20
36002,1.150,21275,0,0,0,0,0,1.20,1.20
36003,1.150,31146,0,0,0,0,0,1.20,1.20
36004,1.150,7214,0,0,0,0,0,1.20,1.20
36005,1.150,6296,0,0,0,0,0,1.20,1.20
36006,1.150,23730,0,0,0,0,0,1.20,1.20
36007,1.150,3709,0,0,0,0,0,1.20,1.20
36008,1.150,12229,0,0,0,0,0,1.20,1.20
36009,1.150,19740,0,0,0,0,0,1.20,1.20
36010,1.150,2430,0,0,0,0,0,1.20,1.20
36011,1.150,14758,0,0,0,0,0,1.20,1.20
36012,1.150,16871,0,0,0,0,0,1.20,1.20
36013,1.150,5486,0,0,0,0,0,1.20,1.20
36014,1.150,15220,0,0,0,0,0,1.20,1.20
36015,1.150,42471,0,0,0,0,0,1.20,1.20
36016,1.150,26250,0,0,0,0,0,1.20,1.20
36017,1.150,5921,0,0,0,0,0,1.20,1.20
36018,1.150,2502,0,0,0,0,0,1.20,1.20
36019,1.150,39388,0,0,0,0,0,1.20,1.20
36020,1.124,26116,0,0,0,0,0,1.20,1.20
36021,1.124,16226,0,0,0,0,0,1.20,1.20
36022,1.124,32208,0,0,0,0,0,1.20,1.20
36023,1.124,28877,0,0,0,0,0,1.20,1.20
36024,1.124,11345,0,0,0,0,0,1.20,1.20
36025,1.124,30858,0,0,0,0,0,1.20,1.20
36026,1.124,32577,0,0,0,0,0,1.20,1.20
