wp_id,x,y,z,yaw,velocity,change_flag
437,10966.9777,11264.6589,59.7386,0.4594,49.4066,0
438,10967.9686,11265.1305,59.7504,0.4592,49.4517,0
439,10968.9615,11265.6019,59.7494,0.4599,49.5214,0
440,10969.9559,11266.0729,59.7373,0.4610,49.5695,0
441,10970.9508,11266.5451,59.7234,0.4620,49.5449,0
442,10971.9454,11267.0200,59.7162,0.4625,49.6208,0
443,10972.9392,11267.4966,59.7223,0.4628,49.6062,0
444,10973.9321,11267.9767,59.7372,0.4618,49.6623,0
445,10974.9262,11268.4557,59.7569,0.4612,49.7310,0
446,10975.9219,11268.9331,59.7758,0.4612,49.7555,0
447,10976.9188,11269.4106,59.7908,0.4610,49.8066,0
448,10977.9167,11269.8876,59.8063,0.4607,49.8404,0
449,10978.9164,11270.3638,59.8175,0.4605,49.8930,0
450,10979.9179,11270.8394,59.8188,0.4611,49.9684,0
451,10980.9205,11271.3151,59.8061,0.4622,49.9870,0
452,10981.9231,11271.7931,59.7885,0.4627,50.0630,0
453,10982.9249,11272.2729,59.7783,0.4626,50.0174,0
454,10983.9269,11272.7540,59.7797,0.4630,50.0442,0
455,10984.9286,11273.2372,59.7907,0.4634,50.0827,0
456,10985.9301,11273.7226,59.8069,0.4636,50.1232,0
457,10986.9314,11274.2087,59.8200,0.4638,50.1146,0
458,10987.9326,11274.6948,59.8268,0.4642,50.0915,0
459,10988.9330,11275.1797,59.8297,0.4642,50.0286,0
460,10989.9318,11275.6633,59.8355,0.4637,49.8893,0
461,10990.9298,11276.1443,59.8428,0.4630,49.8189,0
462,10991.9274,11276.6222,59.8455,0.4628,49.7098,0
463,10992.9231,11277.0977,59.8436,0.4633,49.6151,0
464,10993.9160,11277.5721,59.8405,0.4639,49.4713,0
465,10994.9057,11278.0466,59.8379,0.4644,49.3193,0
466,10995.8919,11278.5216,59.8418,0.4643,49.1914,0
467,10996.8752,11278.9957,59.8545,0.4647,49.0749,0
468,10997.8553,11279.4691,59.8701,0.4652,48.9381,0
469,10998.8326,11279.9419,59.8788,0.4656,48.7762,0
470,10999.8067,11280.4137,59.8801,0.4657,48.6141,0
471,11000.7784,11280.8831,59.8796,0.4658,48.4783,0
472,11001.7471,11281.3510,59.8819,0.4658,48.3212,0
473,11002.7135,11281.8160,59.8872,0.4662,48.2043,0
474,11003.6776,11282.2791,59.8932,0.4668,48.0830,0
475,11004.6394,11282.7408,59.8959,0.4675,47.9552,0
476,11005.5981,11283.2022,59.8946,0.4683,47.7826,0
477,11006.5533,11283.6630,59.8909,0.4689,47.6229,0
478,11007.5041,11284.1237,59.8897,0.4692,47.4456,0
479,11008.4498,11284.5836,59.8962,0.4697,47.2819,0
480,11009.3903,11285.0434,59.9066,0.4703,46.9995,0
481,11010.3268,11285.5022,59.9144,0.4707,46.7728,0
482,11011.2582,11285.9600,59.9188,0.4709,46.5617,0
483,11012.1850,11286.4151,59.9188,0.4707,46.3654,0
484,11013.1075,11286.8675,59.9194,0.4705,46.1377,0
485,11014.0252,11287.3171,59.9254,0.4701,45.8653,0
486,11014.9391,11287.7632,59.9417,0.4702,45.6170,0
487,11015.8492,11288.2059,59.9620,0.4711,45.4097,0
488,11016.7555,11288.6465,59.9794,0.4723,45.2311,0
489,11017.6570,11289.0856,59.9836,0.4735,44.9889,0
490,11018.7770,11289.6328,59.9727,0.4742,44.7310,0
491,11019.8891,11290.1793,59.9554,0.4744,44.4398,0
492,11020.9927,11290.7247,59.9577,0.4744,44.1400,0
493,11022.0885,11291.2667,59.9787,0.4747,43.8095,0
494,11023.1766,11291.8047,60.0036,0.4749,43.5047,0
495,11024.2568,11292.3402,60.0145,0.4752,43.2134,0
496,11025.3293,11292.8717,60.0118,0.4754,42.9044,0
497,11026.3937,11293.3993,60.0066,0.4747,42.5415,0
498,11027.4504,11293.9219,60.0071,0.4742,42.2450,0
499,11028.4994,11294.4388,60.0160,0.4741,41.8961,0
500,11029.5408,11294.9500,60.0333,0.4747,41.5727,0
501,11030.5745,11295.4563,60.0473,0.4753,41.2425,0
502,11031.5983,11295.9600,60.0458,0.4755,40.8427,0
503,11032.6128,11296.4620,60.0332,0.4758,40.5366,0
504,11033.6178,11296.9598,60.0333,0.4757,40.0867,0
505,11034.6125,11297.4549,60.0625,0.4753,39.7670,0
506,11035.6002,11297.9440,60.0966,0.4753,39.4888,0
507,11036.5802,11298.4293,60.1114,0.4754,39.1841,0
508,11037.5520,11298.9103,60.1016,0.4753,38.8386,0
509,11038.5160,11299.3874,60.0828,0.4746,38.4952,0
510,11039.4721,11299.8589,60.0763,0.4739,38.1725,0
511,11040.4199,11300.3256,60.0881,0.4740,37.8051,0
512,11041.3591,11300.7876,60.1047,0.4745,37.4430,0
513,11042.2891,11301.2459,60.1141,0.4748,37.1351,0
514,11043.2090,11301.7008,60.1140,0.4744,36.7439,0
515,11044.1190,11302.1519,60.1154,0.4742,36.3001,0
516,11045.0178,11302.5978,60.1292,0.4743,35.8638,0
517,11046.0830,11303.1259,60.1472,0.4745,35.3785,0
518,11047.1331,11303.6467,60.1616,0.4744,34.8669,0
519,11048.1676,11304.1603,60.1864,0.4746,34.3793,0
520,11049.1893,11304.6645,60.2136,0.4749,33.9345,0
521,11050.1968,11305.1635,60.2254,0.4745,33.4585,0
522,11051.1897,11305.6570,60.2158,0.4742,32.9501,0
523,11052.1676,11306.1420,60.1992,0.4743,32.4355,0
524,11053.1292,11306.6175,60.1924,0.4746,31.8168,0
525,11054.0721,11307.0850,60.1967,0.4736,31.1984,0
526,11054.9967,11307.5420,60.2007,0.4740,30.5607,0
527,11055.9012,11307.9880,60.2068,0.4743,29.8512,0
528,11056.9316,11308.4916,60.2218,0.4757,29.0410,0
529,11057.9303,11308.9859,60.2351,0.4761,28.1711,0
530,11058.8995,11309.4670,60.2494,0.4773,27.4086,0
531,11059.8405,11309.9327,60.2536,0.4784,26.5337,0
532,11060.7527,11310.3861,60.2455,0.4798,25.7250,0
533,11061.7567,11310.8884,60.2408,0.4816,24.7363,0
534,11062.7208,11311.3713,60.2426,0.4824,23.7967,0
535,11063.6458,11311.8371,60.2504,0.4825,22.7920,0
536,11064.6371,11312.3410,60.2738,0.4828,21.6667,0
537,11065.5822,11312.8185,60.2855,0.4823,20.6529,0
538,11066.4830,11313.2768,60.2683,0.4815,19.7375,0
539,11067.4426,11313.7577,60.2720,0.4826,18.8708,0
540,11068.3637,11314.2190,60.2806,0.4817,18.1568,0
541,11069.3320,11314.7126,60.2901,0.4821,17.3809,0
542,11070.2589,11315.1862,60.3047,0.4825,16.6757,0
543,11071.2281,11315.6779,60.3058,0.4823,15.9294,0
544,11072.1591,11316.1551,60.3165,0.4817,15.4363,0
545,11073.0618,11316.6151,60.3158,0.4812,14.9424,0
546,11074.0041,11317.1012,60.3267,0.4804,14.3560,0
547,11074.9195,11317.5711,60.3203,0.4805,14.0968,0
548,11075.8170,11318.0387,60.3199,0.4802,13.8873,0
549,11076.7662,11318.5253,60.3305,0.4827,13.5219,0
550,11077.6914,11319.0130,60.3327,0.4821,13.3578,0
551,11078.6201,11319.4991,60.3314,0.4851,13.5717,0
552,11079.5645,11319.9990,60.3508,0.4973,13.8738,0
553,11080.4560,11320.4869,60.3451,0.5242,14.2041,0
554,11081.3471,11321.0183,60.3568,0.5638,14.4784,0
555,11082.2376,11321.5908,60.3511,0.6154,14.7341,0
556,11083.1017,11322.2313,60.3579,0.6748,14.9309,0
557,11083.8736,11322.8722,60.3712,0.7381,15.0754,0
558,11084.6089,11323.5649,60.3765,0.8095,15.1485,0
559,11085.2900,11324.3189,60.3797,0.8887,15.2530,0
560,11085.9143,11325.1314,60.3873,0.9761,15.3451,0
561,11086.4675,11325.9987,60.3926,1.0678,15.4004,0
562,11086.9393,11326.9139,60.4033,1.1645,15.4411,0
563,11087.3165,11327.8791,60.4022,1.2617,15.5289,0
564,11087.6036,11328.8787,60.4285,1.3589,15.5921,0
565,11087.7862,11329.9070,60.4363,1.4560,15.7246,0
566,11087.8729,11330.9564,60.4359,1.5508,15.8590,0
567,11087.8579,11332.0182,60.4544,1.6388,16.0384,0
568,11087.7500,11333.0907,60.4548,1.7190,16.2920,0
569,11087.5793,11334.0817,60.4705,1.7821,16.6369,0
570,11087.3428,11335.0794,60.4858,1.8354,16.9908,0
571,11087.0503,11336.0874,60.4896,1.8791,17.3543,0
572,11086.7140,11337.1041,60.5063,1.9110,17.7097,0
573,11086.3343,11338.1275,60.5185,1.9313,18.0612,0
574,11085.9765,11339.0736,60.5245,1.9429,18.3824,0
575,11085.6009,11340.0381,60.5377,1.9506,18.9081,0
576,11085.2060,11341.0296,60.5460,1.9546,19.5426,0
577,11084.7912,11342.0583,60.5571,1.9575,20.3655,0
578,11084.4032,11343.0172,60.5653,1.9602,21.0151,0
579,11084.0054,11344.0071,60.5785,1.9626,21.6626,0
580,11083.5937,11345.0246,60.5946,1.9643,22.2592,0
581,11083.2110,11345.9508,60.6047,1.9644,22.8484,0
582,11082.8210,11346.9012,60.6118,1.9627,23.4355,0
583,11082.4292,11347.8790,60.6214,1.9610,23.9837,0
584,11082.0232,11348.8787,60.6334,1.9571,24.6287,0
585,11081.6102,11349.9093,60.6260,1.9550,25.3764,0
586,11081.1928,11350.9722,60.6132,1.9529,26.0324,0
587,11080.8228,11351.9259,60.6295,1.9509,26.5862,0
588,11080.4442,11352.8987,60.6532,1.9483,27.1438,0
589,11080.0584,11353.8914,60.6694,1.9464,27.6786,0
590,11079.6687,11354.9047,60.6869,1.9447,28.2090,0
591,11079.2743,11355.9389,60.7077,1.9429,28.7135,0
592,11078.8738,11356.9925,60.7144,1.9408,29.2818,0
593,11078.4702,11358.0632,60.7117,1.9393,29.6846,0
594,11078.0637,11359.1481,60.7139,1.9379,29.9867,0
595,11077.7121,11360.0850,60.7190,1.9366,30.0999,0
596,11077.3609,11361.0273,60.7223,1.9356,30.2146,0
597,11077.0089,11361.9733,60.7213,1.9345,30.3842,0
598,11076.6555,11362.9226,60.7229,1.9337,30.4968,0
599,11076.3047,11363.8745,60.7475,1.9332,30.4646,0
600,11075.9559,11364.8253,60.8010,1.9321,30.5128,0
601,11075.6056,11365.7787,60.8498,1.9312,30.6249,0
602,11075.2556,11366.7363,60.8770,1.9306,30.7616,0
603,11074.9063,11367.6978,60.8888,1.9301,30.8217,0
604,11074.5553,11368.6617,60.8998,1.9293,30.9131,0
605,11074.2038,11369.6282,60.9175,1.9290,30.9808,0
606,11073.8534,11370.5978,60.9404,1.9291,31.0475,0
607,11073.5009,11371.5690,60.9696,1.9284,31.1234,0
608,11073.1486,11372.5414,60.9985,1.9285,31.1659,0
609,11072.7951,11373.5164,61.0231,1.9289,31.3183,0
610,11072.4417,11374.4946,61.0447,1.9293,31.3436,0
611,11072.0856,11375.4752,61.0690,1.9291,31.4828,0
612,11071.7277,11376.4596,61.0816,1.9297,31.5491,0
613,11071.3700,11377.4481,61.0884,1.9302,31.7207,0
614,11071.0093,11378.4394,61.1011,1.9302,31.8319,0
615,11070.6476,11379.4338,61.1187,1.9307,31.9280,0
616,11070.2838,11380.4307,61.1386,1.9311,32.0023,0
617,11069.9188,11381.4294,61.1524,1.9311,32.1017,0
618,11069.5539,11382.4319,61.1653,1.9312,32.2225,0
619,11069.1865,11383.4373,61.1762,1.9310,32.3059,0
620,11068.8205,11384.4469,61.1911,1.9316,32.4193,0
621,11068.4521,11385.4589,61.2092,1.9318,32.5085,0
622,11068.0813,11386.4739,61.2271,1.9319,32.6030,0
623,11067.7076,11387.4914,61.2457,1.9322,32.6924,0
624,11067.3332,11388.5116,61.2654,1.9322,32.7701,0
625,11066.9580,11389.5331,61.2766,1.9321,32.8994,0
626,11066.5813,11390.5573,61.2840,1.9320,32.9421,0
627,11066.2060,11391.5847,61.3100,1.9326,33.0431,0
628,11065.8291,11392.6148,61.3434,1.9328,33.1328,0
629,11065.4498,11393.6476,61.3656,1.9328,33.2461,0
630,11065.0680,11394.6831,61.3695,1.9329,33.3157,0
631,11064.6857,11395.7216,61.3726,1.9332,33.3962,0
632,11064.3023,11396.7618,61.3954,1.9333,33.4380,0
633,11063.9198,11397.8029,61.4324,1.9339,33.4842,0
634,11063.5336,11398.8448,61.4609,1.9342,33.5808,0
635,11063.1492,11399.8904,61.4745,1.9348,33.6355,0
636,11062.7603,11400.9363,61.4915,1.9347,33.7075,0
637,11062.3725,11401.9848,61.5209,1.9357,33.7601,0
638,11061.9833,11403.0354,61.5556,1.9362,33.8045,0
639,11061.5911,11404.0882,61.5841,1.9365,33.9161,0
640,11061.1970,11405.1442,61.5963,1.9370,34.0246,0
641,11060.8021,11406.2024,61.6005,1.9375,34.0776,0
642,11060.4056,11407.2616,61.6157,1.9376,34.1908,0
643,11060.0081,11408.3225,61.6410,1.9377,34.1809,0
644,11059.6093,11409.3852,61.6736,1.9377,34.2764,0
645,11059.2114,11410.4515,61.7012,1.9380,34.3539,0
646,11058.8110,11411.5195,61.7228,1.9380,34.4149,0
647,11058.4091,11412.5905,61.7346,1.9381,34.5262,0
648,11058.0073,11413.6641,61.7450,1.9386,34.5545,0
649,11057.6031,11414.7390,61.7682,1.9386,34.6188,0
650,11057.1979,11415.8143,61.7966,1.9390,34.7132,0
651,11056.7912,11416.8916,61.8221,1.9389,34.7658,0
652,11056.3838,11417.9709,61.8415,1.9393,34.7922,0
653,11055.9758,11419.0526,61.8619,1.9397,34.8661,0
654,11055.5663,11420.1358,61.8833,1.9402,34.9028,0
655,11055.1559,11421.2213,61.9125,1.9410,35.0077,0
656,11054.7428,11422.3079,61.9383,1.9424,35.0743,0
657,11054.3270,11423.3964,61.9549,1.9438,35.1426,0
658,11053.9082,11424.4858,61.9673,1.9453,35.1101,0
659,11053.4882,11425.5739,61.9963,1.9468,35.1016,0
660,11053.0662,11426.6590,62.0221,1.9484,35.0200,0
661,11052.6452,11427.7404,62.0327,1.9500,34.8624,0
662,11052.2236,11428.8155,62.0380,1.9514,34.6189,0
663,11051.8036,11429.8845,62.0599,1.9529,34.4760,0
664,11051.3883,11430.9487,62.0893,1.9542,34.3043,0
665,11050.9715,11432.0073,62.1107,1.9549,34.1547,0
666,11050.5562,11433.0619,62.1258,1.9570,34.0257,0
667,11050.1422,11434.1107,62.1502,1.9588,33.9247,0
668,11049.7229,11435.1544,62.1643,1.9595,33.8813,0
669,11049.3010,11436.1941,62.1718,1.9605,33.7755,0
670,11048.8823,11437.2333,62.1945,1.9618,33.7045,0
671,11048.4615,11438.2682,62.2436,1.9621,33.6085,0
672,11048.0407,11439.3042,62.2841,1.9633,33.6665,0
673,11047.6193,11440.3406,62.3017,1.9641,33.6817,0
674,11047.1959,11441.3770,62.3095,1.9648,33.7110,0
675,11046.7722,11442.4128,62.3286,1.9654,33.6883,0
676,11046.3486,11443.4496,62.3527,1.9658,33.6866,0
677,11045.9227,11444.4866,62.3691,1.9661,33.7609,0
678,11045.4989,11445.5246,62.3771,1.9668,33.7361,0
679,11045.0742,11446.5608,62.3901,1.9670,33.6243,0
680,11044.6499,11447.5955,62.4157,1.9675,33.5984,0
681,11044.2263,11448.6275,62.4494,1.9681,33.5660,0
682,11043.8032,11449.6568,62.4793,1.9687,33.4015,0
683,11043.3790,11450.6831,62.5027,1.9691,33.3619,0
684,11042.9547,11451.7067,62.5255,1.9694,33.2736,0
685,11042.5317,11452.7280,62.5471,1.9698,33.2070,0
686,11042.1084,11453.7471,62.5653,1.9700,33.1490,0
687,11041.6856,11454.7637,62.5787,1.9700,33.0533,0
688,11041.2655,11455.7787,62.5910,1.9698,33.0046,0
689,11040.8459,11456.7917,62.6011,1.9692,32.9220,0
690,11040.4289,11457.8026,62.6245,1.9690,32.7982,0
691,11040.0143,11458.8113,62.6603,1.9694,32.7194,0
692,11039.5984,11459.8175,62.6895,1.9691,32.7018,0
693,11039.1826,11460.8214,62.7068,1.9686,32.6220,0
694,11038.7681,11461.8242,62.7217,1.9680,32.5961,0
695,11038.3546,11462.8255,62.7385,1.9676,32.5269,0
696,11037.9422,11463.8256,62.7639,1.9676,32.4969,0
697,11037.5325,11464.8257,62.7899,1.9677,32.4625,0
698,11037.1212,11465.8233,62.8131,1.9667,32.3973,0
699,11036.7118,11466.8217,62.8286,1.9660,32.4342,0
700,11036.3021,11467.8199,62.8383,1.9657,32.4022,0
701,11035.8947,11468.8173,62.8527,1.9658,32.3668,0
702,11035.4883,11469.8144,62.8656,1.9656,32.3265,0
703,11035.0806,11470.8096,62.8771,1.9647,32.2847,0
704,11034.6753,11471.8035,62.9011,1.9646,32.2684,0
705,11034.2691,11472.7945,62.9294,1.9640,32.1394,0
706,11033.8671,11473.7858,62.9501,1.9639,32.1119,0
707,11033.4635,11474.7750,62.9641,1.9628,32.0670,0
708,11033.0626,11475.7636,62.9790,1.9624,31.9947,0
709,11032.6620,11476.7503,62.9956,1.9618,31.9873,0
710,11032.2626,11477.7359,63.0049,1.9612,31.9583,0
711,11031.8652,11478.7206,63.0078,1.9606,31.9028,0
712,11031.4680,11479.7032,63.0181,1.9599,31.7968,0
713,11031.0736,11480.6848,63.0379,1.9596,31.7666,0
714,11030.6804,11481.6655,63.0547,1.9595,31.7320,0
715,11030.2864,11482.6447,63.0664,1.9593,31.6840,0
716,11029.8936,11483.6231,63.0767,1.9593,31.6404,0
717,11029.5003,11484.6001,63.0901,1.9591,31.6041,0
718,11029.1063,11485.5759,63.1017,1.9590,31.5818,0
719,11028.7132,11486.5507,63.1138,1.9592,31.5759,0
720,11028.3216,11487.5250,63.1267,1.9593,31.5115,0
721,11027.9287,11488.4981,63.1376,1.9588,31.4845,0
722,11027.5376,11489.4714,63.1486,1.9591,31.4941,0
723,11027.1462,11490.4448,63.1557,1.9595,31.4822,0
724,11026.7547,11491.4176,63.1578,1.9600,31.4520,0
725,11026.3636,11492.3908,63.1609,1.9603,31.4810,0
726,11025.9702,11493.3627,63.1675,1.9600,31.4313,0
727,11025.5783,11494.3346,63.1823,1.9599,31.4811,0
728,11025.1865,11495.3071,63.1909,1.9601,31.4752,0
729,11024.7946,11496.2794,63.2005,1.9604,31.4797,0
730,11024.4037,11497.2526,63.2103,1.9608,31.4774,0
731,11024.0102,11498.2246,63.2198,1.9605,31.5009,0
732,11023.6169,11499.1969,63.2290,1.9607,31.4927,0
733,11023.2243,11500.1694,63.2372,1.9608,31.5024,0
734,11022.8319,11501.1422,63.2450,1.9609,31.5050,0
735,11022.4392,11502.1150,63.2562,1.9610,31.5017,0
736,11022.0462,11503.0881,63.2664,1.9610,31.5126,0
737,11021.6537,11504.0613,63.2728,1.9608,31.4906,0
738,11021.2611,11505.0347,63.2757,1.9605,31.5154,0
739,11020.8684,11506.0079,63.2820,1.9604,31.5023,0
740,11020.4762,11506.9811,63.2977,1.9607,31.5197,0
741,11020.0834,11507.9540,63.3157,1.9605,31.5034,0
742,11019.6904,11508.9276,63.3307,1.9602,31.5178,0
743,11019.2973,11509.9021,63.3354,1.9599,31.5518,0
744,11018.9051,11510.8774,63.3327,1.9597,31.5663,0
745,11018.5141,11511.8539,63.3312,1.9594,31.5621,0
746,11018.1221,11512.8299,63.3365,1.9589,31.5846,0
747,11017.7309,11513.8064,63.3472,1.9586,31.5585,0
748,11017.3392,11514.7829,63.3603,1.9584,31.5940,0
749,11016.9456,11515.7591,63.3730,1.9578,31.6105,0
750,11016.5549,11516.7369,63.3778,1.9581,31.6294,0
751,11016.1628,11517.7136,63.3747,1.9575,31.5574,0
752,11015.7721,11518.6914,63.3729,1.9574,31.6042,0
753,11015.3803,11519.6685,63.3781,1.9568,31.5628,0
754,11014.9904,11520.6458,63.3987,1.9568,31.6172,0
755,11014.6002,11521.6228,63.4194,1.9568,31.5981,0
756,11014.2094,11522.5998,63.4285,1.9565,31.5788,0
757,11013.8197,11523.5775,63.4289,1.9563,31.6292,0
758,11013.4292,11524.5554,63.4326,1.9559,31.6264,0
759,11013.0400,11525.5336,63.4449,1.9560,31.6145,0
760,11012.6524,11526.5122,63.4583,1.9563,31.6306,0
761,11012.2628,11527.4918,63.4551,1.9560,31.6544,0
762,11011.8723,11528.4725,63.4589,1.9559,31.7329,0
763,11011.4818,11529.4562,63.4768,1.9564,31.8301,0
764,11011.0895,11530.4435,63.4974,1.9575,31.9423,0
765,11010.6918,11531.4341,63.5108,1.9586,32.1010,0
766,11010.2929,11532.4314,63.5143,1.9600,32.3452,0
767,11009.8875,11533.4332,63.5174,1.9603,32.5422,0
768,11009.4805,11534.4423,63.5273,1.9617,32.7995,0
769,11009.0696,11535.4600,63.5393,1.9629,33.0984,0
770,11008.6535,11536.4866,63.5533,1.9640,33.3647,0
771,11008.2310,11537.5241,63.5644,1.9653,33.8128,0
772,11007.8021,11538.5727,63.5702,1.9659,34.2003,0
773,11007.3669,11539.6309,63.5742,1.9662,34.5118,0
774,11006.9277,11540.6997,63.5819,1.9671,34.8705,0
775,11006.4824,11541.7785,63.5897,1.9678,35.2145,0
776,11006.0334,11542.8683,63.5947,1.9684,35.5310,0
777,11005.5763,11543.9673,63.6054,1.9684,35.8912,0
778,11005.1924,11544.8913,63.6142,1.9686,36.1748,0
779,11004.8069,11545.8234,63.6200,1.9685,36.4871,0
780,11004.4181,11546.7642,63.6140,1.9681,36.8157,0
781,11004.0278,11547.7139,63.6117,1.9683,37.1305,0
782,11003.6350,11548.6721,63.6242,1.9686,37.4699,0
783,11003.2388,11549.6377,63.6456,1.9687,37.6182,0
784,11002.8372,11550.6113,63.6655,1.9684,38.1184,0
785,11002.4318,11551.5935,63.6747,1.9683,38.4512,0
786,11002.0225,11552.5840,63.6838,1.9682,38.8037,0
787,11001.6099,11553.5824,63.6979,1.9682,39.0898,0
788,11001.1934,11554.5896,63.7111,1.9689,39.4110,0
789,11000.7733,11555.6051,63.7222,1.9697,39.7357,0
790,11000.3475,11556.6289,63.7308,1.9698,40.1620,0
791,10999.9177,11557.6602,63.7375,1.9702,40.3602,0
792,10999.4850,11558.7005,63.7463,1.9699,40.8084,0
793,10999.0486,11559.7492,63.7524,1.9700,41.0887,0
794,10998.6093,11560.8068,63.7631,1.9697,41.4547,0
795,10998.1700,11561.8745,63.7735,1.9697,41.7749,0
796,10997.7246,11562.9492,63.7825,1.9688,42.0336,0
797,10997.2758,11564.0324,63.7910,1.9679,42.4029,0
798,10996.8256,11565.1243,63.8003,1.9673,42.6936,0
799,10996.3720,11566.2241,63.8145,1.9661,42.9506,0
800,10995.9175,11567.3330,63.8315,1.9657,43.3807,0
801,10995.4612,11568.4507,63.8407,1.9651,43.6572,0
802,10995.0007,11569.5766,63.8421,1.9639,43.9772,0
803,10994.5398,11570.7117,63.8454,1.9628,44.2708,0
804,10994.0772,11571.8559,63.8550,1.9621,44.5860,0
805,10993.6132,11573.0072,63.8771,1.9620,44.8430,0
806,10993.1465,11574.1659,63.8964,1.9615,45.1475,0
807,10992.7702,11575.0977,63.9033,1.9617,45.3734,0
808,10992.3927,11576.0337,63.8992,1.9620,45.4676,0
809,10992.0121,11576.9747,63.8925,1.9619,45.8058,0
810,10991.6301,11577.9194,63.8921,1.9617,45.9467,0
811,10991.2468,11578.8690,63.9016,1.9622,46.2293,0
812,10990.8616,11579.8230,63.9175,1.9623,46.4364,0
813,10990.4728,11580.7810,63.9294,1.9621,46.6376,0
814,10990.0822,11581.7441,63.9338,1.9618,46.9075,0
815,10989.6898,11582.7114,63.9305,1.9613,47.1201,0
816,10989.2967,11583.6832,63.9250,1.9611,47.2579,0
817,10988.9023,11584.6590,63.9229,1.9612,47.4286,0
818,10988.5069,11585.6387,63.9286,1.9613,47.6190,0
819,10988.1106,11586.6216,63.9377,1.9615,47.7571,0
820,10987.7125,11587.6071,63.9495,1.9613,47.9222,0
821,10987.3137,11588.5955,63.9618,1.9613,48.0335,0
822,10986.9138,11589.5866,63.9715,1.9612,48.1664,0
823,10986.5134,11590.5811,63.9769,1.9612,48.3237,0
824,10986.1114,11591.5783,63.9785,1.9609,48.4368,0
825,10985.7085,11592.5786,63.9810,1.9608,48.5999,0
826,10985.3044,11593.5817,63.9890,1.9607,48.7517,0
827,10984.8990,11594.5874,63.9983,1.9604,48.8550,0
828,10984.4925,11595.5961,64.0059,1.9601,48.9913,0
829,10984.0860,11596.6080,64.0094,1.9601,49.0903,0
830,10983.6787,11597.6221,64.0085,1.9601,49.1603,0
831,10983.2704,11598.6390,64.0036,1.9597,49.3435,0
832,10982.8618,11599.6577,64.0031,1.9594,49.4142,0
833,10982.4530,11600.6778,64.0120,1.9592,49.4713,0
834,10982.0449,11601.6995,64.0279,1.9594,49.5003,0
835,10981.6366,11602.7224,64.0435,1.9594,49.5727,0
836,10981.2277,11603.7468,64.0555,1.9597,49.6608,0
837,10980.8172,11604.7715,64.0668,1.9599,49.6788,0
838,10980.4063,11605.7971,64.0775,1.9599,49.7245,0
839,10979.9945,11606.8231,64.0857,1.9599,49.7358,0
840,10979.5824,11607.8500,64.0890,1.9601,49.7631,0
841,10979.1706,11608.8776,64.0914,1.9603,49.8421,0
842,10978.7590,11609.9051,64.0946,1.9604,49.7867,0
843,10978.3480,11610.9329,64.0977,1.9607,49.7967,0
844,10977.9367,11611.9600,64.0999,1.9605,49.7647,0
845,10977.5252,11612.9869,64.1050,1.9606,49.7437,0
846,10977.1128,11614.0132,64.1173,1.9607,49.7268,0
847,10976.7009,11615.0389,64.1356,1.9606,49.7200,0
848,10976.2889,11616.0646,64.1476,1.9604,49.7476,0
849,10975.8770,11617.0902,64.1530,1.9605,49.6985,0
850,10975.4657,11618.1158,64.1570,1.9606,49.7382,0
851,10975.0545,11619.1413,64.1591,1.9607,49.7222,0
852,10974.6427,11620.1664,64.1588,1.9606,49.6926,0
853,10974.2311,11621.1911,64.1584,1.9605,49.6721,0
854,10973.8197,11622.2149,64.1584,1.9606,49.6414,0
855,10973.4089,11623.2383,64.1636,1.9613,49.6580,0
856,10972.9976,11624.2605,64.1750,1.9616,49.5729,0
857,10972.5869,11625.2829,64.1866,1.9619,49.6080,0
858,10972.1755,11626.3046,64.1917,1.9622,49.5821,0
859,10971.7645,11627.3263,64.1918,1.9627,49.5299,0
860,10971.3535,11628.3480,64.1938,1.9635,49.5640,0
861,10970.9412,11629.3686,64.1979,1.9636,49.5186,0
862,10970.5283,11630.3891,64.1987,1.9635,49.5143,0
863,10970.1153,11631.4092,64.2014,1.9634,49.5275,0
864,10969.7030,11632.4290,64.2059,1.9636,49.4763,0
865,10969.2909,11633.4486,64.2135,1.9637,49.4870,0
866,10968.8785,11634.4676,64.2239,1.9638,49.4564,0
867,10968.4669,11635.4867,64.2370,1.9640,49.4548,0
868,10968.0556,11636.5056,64.2527,1.9642,49.4045,0
869,10967.6434,11637.5237,64.2706,1.9643,49.4008,0
870,10967.2310,11638.5419,64.2817,1.9644,49.4242,0
871,10966.8183,11639.5599,64.2807,1.9642,49.4018,0
872,10966.4058,11640.5779,64.2731,1.9643,49.3693,0
873,10965.9929,11641.5956,64.2674,1.9644,49.4040,0
874,10965.5808,11642.6128,64.2679,1.9646,49.3855,0
875,10965.1687,11643.6294,64.2814,1.9645,49.3216,0
876,10964.7565,11644.6460,64.3024,1.9644,49.3330,0
877,10964.3449,11645.6628,64.3253,1.9644,49.3386,0
878,10963.9334,11646.6803,64.3386,1.9645,49.3820,0
879,10963.5211,11647.6983,64.3393,1.9645,49.4088,0
880,10963.1085,11648.7160,64.3330,1.9644,49.4176,0
881,10962.6956,11649.7339,64.3258,1.9642,49.3983,0
882,10962.2821,11650.7526,64.3221,1.9640,49.4512,0
883,10961.8691,11651.7711,64.3339,1.9639,49.4307,0
884,10961.4562,11652.7906,64.3549,1.9640,49.5000,0
885,10961.0428,11653.8110,64.3730,1.9640,49.5515,0
886,10960.6284,11654.8325,64.3874,1.9640,49.6020,0
