wp_id,x,y,z,yaw,velocity,change_flag
440,10998.5781,11282.8033,59.9087,0.4418,48.5402,0
441,10999.5475,11283.2654,59.9078,0.4419,48.1992,0
442,11000.5098,11283.7241,59.9147,0.4421,47.8638,0
443,11001.4649,11284.1807,59.9289,0.4421,47.5206,0
444,11002.4125,11284.6344,59.9462,0.4416,47.1434,0
445,11003.3536,11285.0849,59.9544,0.4412,46.8164,0
446,11004.2874,11285.5308,59.9532,0.4413,46.3898,0
447,11005.2142,11285.9725,59.9505,0.4417,46.0683,0
448,11006.1323,11286.4108,59.9504,0.4417,45.6021,0
449,11007.0427,11286.8454,59.9563,0.4414,45.2500,0
450,11008.1689,11287.3845,59.9646,0.4407,44.7577,0
451,11009.2832,11287.9168,59.9665,0.4405,44.2518,0
452,11010.3850,11288.4416,59.9629,0.4404,43.6738,0
453,11011.4737,11288.9602,59.9631,0.4403,43.1720,0
454,11012.5486,11289.4724,59.9726,0.4402,42.6261,0
455,11013.6096,11289.9780,59.9940,0.4399,42.0868,0
456,11014.6570,11290.4774,60.0155,0.4397,41.5451,0
457,11015.6923,11290.9686,60.0282,0.4400,40.9966,0
458,11016.7126,11291.4536,60.0246,0.4399,40.3975,0
459,11017.7197,11291.9312,60.0108,0.4397,39.9080,0
460,11018.7117,11292.4030,60.0012,0.4391,39.2555,0
461,11019.6884,11292.8668,60.0187,0.4390,38.6615,0
462,11020.6502,11293.3237,60.0451,0.4392,38.0816,0
463,11021.5974,11293.7740,60.0602,0.4392,37.4953,0
464,11022.5294,11294.2176,60.0595,0.4389,36.8905,0
465,11023.4465,11294.6538,60.0502,0.4385,36.2988,0
466,11024.5268,11295.1667,60.0428,0.4382,35.5113,0
467,11025.5849,11295.6683,60.0482,0.4381,34.7380,0
468,11026.6201,11296.1587,60.0624,0.4382,34.0103,0
469,11027.6321,11296.6386,60.0753,0.4380,33.2653,0
470,11028.6203,11297.1083,60.0814,0.4377,32.4464,0
471,11029.5841,11297.5661,60.0814,0.4377,31.5769,0
472,11030.5228,11298.0108,60.0782,0.4379,30.7256,0
473,11031.4356,11298.4446,60.0792,0.4376,29.9406,0
474,11032.4686,11298.9347,60.0970,0.4377,28.9117,0
475,11033.4666,11299.4083,60.1323,0.4376,27.9390,0
476,11034.4313,11299.8664,60.1456,0.4374,27.0077,0
477,11035.3640,11300.3082,60.1355,0.4374,26.1086,0
478,11036.3918,11300.7942,60.1317,0.4372,25.1034,0
479,11037.3815,11301.2624,60.1380,0.4373,24.1746,0
480,11038.3356,11301.7141,60.1403,0.4371,23.3539,0
481,11039.2568,11302.1498,60.1444,0.4370,22.5233,0
482,11040.2557,11302.6210,60.1499,0.4368,21.6409,0
483,11041.2143,11303.0746,60.1546,0.4367,20.7874,0
484,11042.1353,11303.5102,60.1554,0.4371,19.9347,0
485,11043.1139,11303.9763,60.1759,0.4373,19.0481,0
486,11044.0451,11304.4162,60.1924,0.4371,18.0416,0
487,11045.0111,11304.8817,60.1719,0.4357,17.0618,0
488,11045.9282,11305.3143,60.1799,0.4362,16.0984,0
489,11046.8685,11305.7609,60.2166,0.4348,15.1062,0
490,11047.8161,11306.2104,60.2144,0.4345,13.9368,0
491,11048.7526,11306.6496,60.2283,0.4345,12.6004,0
492,11049.7025,11307.0993,60.2244,0.4349,11.0737,0
493,11050.6370,11307.5377,60.2259,0.4357,9.6161,0
494,11051.5663,11307.9776,60.2286,0.4364,8.0638,0
495,11052.4928,11308.4171,60.2268,0.4368,6.0301,0
496,11053.4065,11308.8494,60.2247,0.4375,3.0832,0
